12.396727253344693, 0.49355045040243173
19.10878951015404, 0.6608656254997078
25.5791286732929, 0.7640040603492073
36.6099504541281, 0.9460220080903832
47.9589034312466, 1.132663472769496
59.093556612882736, 1.2950727056573226
70.19910397060451, 1.4322894885514463
79.50401036384648, 1.563406061689038
91.34653572987548, 1.8123097944066657
102.04759854639559, 1.97976645347668
113.8087480392036, 2.2026642544659953
124.54165835371035, 2.428754031278319
134.8954071271824, 2.717493920942788
143.34895236400124, 3.060552317383494
149.25973189218956, 3.38845629555673
153.1115641721223, 3.771444257352379
155.06049519964444, 4.182960563283052
155.09371082490804, 4.5005019408029865
154.16746698031136, 4.755742945049332
152.30724443421974, 5.192279721594169
150.91169499698702, 5.516025339534533
148.564118658107, 5.848525936317487
145.76374518138786, 6.407351974653577
142.72032557998344, 6.920190100645933
139.9846689795144, 7.338531796050185
137.33758657685667, 7.8444651426480965
135.46561993468973, 8.16872836071267
132.17181015918533, 8.56536946195677
129.35691237352208, 8.985343106787045
127.01736053468309, 9.394557923962143
125.1475400217482, 9.739338137485039
